k;accuracy_mean;accuracy_stdev;precision_mean;precision_stdev;recall_mean;recall_stdev;f1_score_mean;f1_score_stdev
54;0,6510714285714285;0,03301291577110011;0,6473356672368982;0,03173737266740473;0,999350963798211;0,003398449888379172;0,7852614029268554;0,023248316992398942
55;0,6477857142857143;0,032003385076574534;0,6451529962723477;0,031022826969773865;0,999350963798211;0,003398449888379172;0,7836695630745841;0,022768767802133303
56;0,6486428571428572;0,03262536672131469;0,645733365739565;0,03142054008551991;0,999350963798211;0,003398449888379172;0,784087587278459;0,023058008180222415
57;0,6466428571428572;0,031233406231331525;0,6443387154142766;0,030417337307893057;0,9995707440179912;0,0026286340539835445;0,7831535046549277;0,022398443051478437
58;0,6472857142857142;0,031615931103908666;0,6447912747219291;0,03071799046898137;0,9994608539081011;0,0028323145467315466;0,7834453488338013;0,022588137221476016
59;0,6462142857142857;0,031332251063559996;0,6440138388450504;0,030459806187795906;0,9997870171066048;0,0014991695052345914;0,7829818557294084;0,022490977149145955
60;0,6465;0,031267048534469884;0,6442430109712233;0,030450072389893536;0,9995672368868245;0,0026425894889024137;0,7830815825863862;0,022449648649795328
61;0,6441428571428571;0,031215663469582332;0,6426463808777977;0,03036125270838874;0,9998969072164948;0,0010309278350515427;0,7820058831097978;0,022448787451785936
62;0,6449285714285714;0,031098473078743163;0,6432233123354282;0,030362871813491368;0,9995707440179912;0,0026286340539835445;0,7823276137979456;0,022366381686047498
63;0,6436428571428572;0,030792042251318905;0,6422816485171567;0,03003406202527157;1,0;0,0;0,7817788502409979;0,022279476697597632
64;0,6441428571428571;0,031083306183782643;0,6426132689351081;0,03023431060065367;1,0;0,0;0,7820194519672412;0,022424955133901223
65;0,6429285714285714;0,030600648872200587;0,6418148412403051;0,029892982061525734;1,0;0,0;0,7814359198875621;0,022193390827238216
66;0,6432142857142857;0,030497405359524637;0,6419957251046422;0,029827471970149667;1,0;0,0;0,7815719170840526;0,02214432673661646
67;0,6427857142857143;0,030414829325823706;0,641716706138195;0,02977953624528233;1,0;0,0;0,7813660980644499;0,022109855147317406
68;0,6430714285714285;0,030481854857801007;0,6419028776978417;0,02981993401201206;1,0;0,0;0,78150317107397;0,02214134794213783
69;0,6423571428571428;0,02996691297107316;0,6414270298047277;0,029474903726534198;1,0;0,0;0,7811588825397924;0,021896784469884453
70;0,6430714285714285;0,030175993767833295;0,6418934268734081;0,029619106533012394;1,0;0,0;0,7815014652282558;0,021994216099551336
71;0,6422857142857142;0,02969785315409991;0,6413728346515334;0,02929566003843811;1,0;0,0;0,7811232800824506;0,021768018222146357
72;0,6424285714285715;0,029717629404500144;0,6414653320821604;0,02930761893678522;1,0;0,0;0,7811916301868744;0,02177803830447034
73;0,6419285714285714;0,02959311443868309;0,6411398632646678;0,029226017185942994;1,0;0,0;0,7809520124308692;0,02172003116627904
74;0,6422142857142857;0,029860788111948196;0,6413317246823659;0,029403094262322106;1,0;0,0;0,781089939637762;0,02184702331193621
75;0,6414285714285715;0,029354352395090363;0,6408113335418621;0,029075394293849487;1,0;0,0;0,7807118646487112;0,02160827865637188
76;0,6417142857142857;0,02931429640318334;0,6409939452164977;0,02905307902298746;1,0;0,0;0,7808482512602826;0,021584708072869878
77;0,6411428571428571;0,02935645909119693;0,6406277611451212;0,029082748977734288;1,0;0,0;0,7805752371761208;0,02161418439366896
78;0,6414285714285715;0,029442003687203344;0,6408139550471424;0,029132415877453598;1,0;0,0;0,7807123055815813;0,02165172216565473
79;0,641;0,029277354242642654;0,6405337220906505;0,029029457193799575;1,0;0,0;0,7805066797202976;0,021577182808311605
80;0,6412857142857142;0,029276650130035855;0,640717480673846;0,02901843140596897;1,0;0,0;0,7806435414823026;0,021569413632149165
81;0,6409285714285714;0,029158029465887084;0,6404843528903585;0,028950974513067967;1,0;0,0;0,7804720103752782;0,021519481282163216
82;0,6410714285714286;0,02930823053051002;0,6405804474432876;0,02905104729855052;1,0;0,0;0,780540895594567;0,02159065077482426
83;0,641;0,029206858957845284;0,6405316293549012;0,02898229549644576;1,0;0,0;0,7805063438578875;0,0215425643134843
84;0,6411428571428571;0,029198035079868862;0,6406230990362989;0,028976392670628813;1,0;0,0;0,7805745023159147;0,021537341192484707
85;0,6405714285714286;0,029123101132667705;0,6402538540596094;0,028941620444820702;1,0;0,0;0,7803008940499777;0,021511585396948613
86;0,6407857142857143;0,029041852383375297;0,6403891520324113;0,02888252125933919;1,0;0,0;0,7804030279795282;0,02146760211180065
87;0,6403571428571428;0,029078739273151695;0,6401151079136691;0,028914124673450628;1,0;0,0;0,7801984039702389;0,02149244215867014
88;0,6406428571428572;0,029261067304209673;0,6403038488463887;0,029028800169286096;1,0;0,0;0,7803358409259045;0,021574201067120977
89;0,6402142857142857;0,029242744670300726;0,6400282631038027;0,029026229670319356;1,0;0,0;0,7801309541553741;0,021572577354532028
90;0,6403571428571428;0,029378482569650158;0,6401238437821172;0,02911559101029608;1,0;0,0;0,7801997614915266;0,02163625542471714
91;0,6400714285714286;0,02914105687221668;0,6399337101747173;0,028959341338695474;1,0;0,0;0,7800623130730586;0,021525557884780628
