mean_accuracy,stdev_accuracy,mean_recall,stdev_recall,mean_sf1,stdev_sf1
0.8961428571428571,0.024522233379351038,0.8753024186619429,0.03242694335293761,15.480955294705293,6.317083528927486
0.9037142857142858,0.02091693183805974,0.8958905271012427,0.027050536296298715,18.888606698856695,7.211828024015207
0.8802142857142858,0.02716326035001529,0.855079540408265,0.036441224442390646,12.740894830694115,4.074432572392815
0.8980714285714284,0.01920538022432556,0.8818789964173197,0.02716494146656403,15.932229985442834,4.657684763068796
0.8775,0.02394711327443289,0.8547779345019315,0.03285942082599154,12.564469307124579,3.759534370740335
0.8860714285714285,0.026617436777999447,0.8653724217062728,0.03438454451089327,13.8799615427572,4.243301561236291
0.8632142857142859,0.02738095238095238,0.8385989132277615,0.036333431469900555,11.068333292650959,3.2682033696632455
0.8790714285714287,0.024434545230440224,0.857359928551191,0.030984884007545982,12.6952075550009,3.2327785474043935
0.8561428571428571,0.030423723777015053,0.829519533488174,0.038178801891428096,10.364145594128779,2.9647705242970606
0.8583571428571429,0.026279953412253927,0.8321496203679344,0.033391441814003414,10.46115020526226,2.9584640641248847
0.8472142857142857,0.02887456434101341,0.8192353309365386,0.03772534798623559,9.575774986683944,2.596584619393295
0.8543571428571431,0.03053995966370232,0.8274237129962145,0.037819365844329114,10.206123110622547,3.0163335821578077
0.8432142857142852,0.024772204817481908,0.8131420312580517,0.030408912716292133,8.986702482890303,1.8086001163666385
0.8491428571428569,0.02686613708349829,0.8241911271767555,0.032892505067018504,9.811676141034651,2.4136794311782253
0.8387142857142852,0.027414904603775977,0.8113525643062535,0.03517116905981909,8.959068455303896,2.0180713045593444
0.848142857142857,0.02890533600918979,0.821279568539547,0.036394740964115685,9.749628542762048,2.926682645180203
0.8337857142857146,0.028658866925848802,0.8039983855806402,0.03424509227309939,8.527287155172495,1.950531143883892
0.8456428571428575,0.02658876608574534,0.8195824887599363,0.03315317143240771,9.477069121391894,2.2303961281693616
0.8340714285714279,0.028532711863026677,0.8039669695493882,0.03472822864611802,8.536277260671643,1.9968678393048576
0.8354999999999997,0.027941375592590002,0.8056832222653282,0.03575806598538307,8.626231801507489,1.8803448201815556
0.8251428571428573,0.029432900114544476,0.7959908936551676,0.034325089024340553,8.064714263633,1.6109756922007121
0.8320000000000002,0.026288286466784397,0.8039992608003544,0.03367767399812491,8.535413376218951,2.0401194826007827
0.8195714285714284,0.028708545440747055,0.7899738940947545,0.033568597819387216,7.771314030134857,1.5996443595516054
0.8290714285714283,0.03096494916329138,0.80144188477486,0.03634799233162169,8.3983760308425,1.8956256496806583
0.8148571428571425,0.04017176068617729,0.7859299767780409,0.046537476204749934,7.796741952100344,2.2895262572188457
0.8154285714285716,0.03345247723792586,0.7857226167091074,0.03882802386828679,7.655904526759075,1.8707472007852126
0.8137857142857144,0.036226556974415514,0.7822812457184526,0.043804266301945255,7.57093261424616,1.9983988248153415
0.8134285714285712,0.04274009991801441,0.7833625884167543,0.04809963655690475,7.653687720836323,1.9924793559438274
0.8043571428571429,0.04175957483369128,0.7768426460463264,0.047368566149406335,7.376282182902441,2.059523534664073
0.8041428571428574,0.04017817460121495,0.7749237302890972,0.04622356431409718,7.266514761784354,1.9209413606282486
0.7860714285714291,0.04641747009027453,0.7561011213824166,0.05058847838015278,6.555128690193783,1.795813477578525
0.8017857142857145,0.037404106761672995,0.7730565220249517,0.042669324091299685,7.158132589253394,1.922341335446225
0.7938571428571428,0.04307328851944802,0.7642525447224312,0.04766074615569068,6.8416844211361205,1.851963324999788
0.7935714285714287,0.03965294711888838,0.7629204710961761,0.044325414142672444,6.731740435010473,1.6480365478408776
0.7755000000000003,0.04180102024776268,0.7455685472111324,0.043175174920011945,6.08421209943108,1.3592704984336659
0.777071428571429,0.045655343946125325,0.7475995193430086,0.04902405946723589,6.235694457007822,1.6816522832600753
0.7665714285714283,0.04970413390899982,0.7387471996063047,0.05155298898496281,5.963111966480394,1.623679440232645
0.7751428571428572,0.048599007534023825,0.7457950201036289,0.05195055709984352,6.209981083998588,1.7572068340290283
0.7673571428571428,0.04826675302458816,0.7382489048677643,0.04880885313918924,5.90332192481574,1.4545819997542868
0.7812857142857145,0.04667660464903766,0.7541913877650933,0.05124903417243396,6.533919368287667,2.0678782311101287
0.7585714285714286,0.05068079092262244,0.7308880244802652,0.05070386458901693,5.678537060091915,1.3576683450227547
0.7657142857142862,0.046579563556181085,0.736476635861301,0.04791742110906085,5.839763385411987,1.4245450701748252
0.7573571428571433,0.046195775569615155,0.7301295155074625,0.04718862232877726,5.644251644605356,1.3932562510867115
0.7548571428571431,0.0529181427196879,0.7278368726522095,0.053380850036240615,5.671471116483124,1.7650000480794674
0.7346428571428568,0.05481716579353544,0.709770269829192,0.05282717153079999,5.127995861167884,1.344490672768933
0.744642857142857,0.05742512355669736,0.7174102950254769,0.05626637075084413,5.351425814000226,1.420928863795171
0.7384999999999998,0.05707874289195363,0.7152839941431673,0.056205642838977214,5.317309802991847,1.5452506574208462
0.7408571428571429,0.05735961773991006,0.7147227072685755,0.05488673478671977,5.294940410984218,1.5895447375896616
