k,accuracy_mean,accuracy_stdev,precision_mean,precision_stdev,recall_mean,recall_stdev,f1_score_mean,f1_score_stdev
24,0.8682142857142857,0.026906294252037787,0.8424231854520605,0.03369984312031697,0.9771303411654577,0.012989587727040057,0.9044026390781102,0.02049796965132798
25,861,0.026501887308670296,0.8335334780642109,0.033174856716486026,0.9784742888841794,0.012829565251507993,0.8998193309827515,0.020190547654895873
26,0.8627857142857143,0.027076607080647935,0.8365116952881702,0.033658994865384574,0.9767908097869162,0.013418543676398935,0.9008293151866716,0.020567310835444684
27,0.8566428571428572,0.027435105492767824,0.8284865079564497,0.03422127026935519,0.9790686605857025,0.01332071033077838,0.8970788764533814,0.020704016975955686
28,0.8585,0.027084219337584127,0.8317255020896527,0.03361414827438895,0.9767965987946059,0.01377457879606887,0.8980403479175181,0.0205955587173038
29,0.8530714285714286,0.02626426049020024,0.8243143347007137,0.03292944489416202,0.9793820790747361,0.01291653523359088,0.8947844567533009,0.020055320371266106
30,0.8551428571428572,0.026708378015046125,0.8274465514734793,0.03314147150582674,0.9778182852638951,0.014246248849565026,0.8959636098327832,0.020343082718419357
31,0.8483571428571428,0.025296734132727497,0.8190160226329347,0.03172653129700917,0.9797416287403478,0.014336419826388941,0.8918016077488856,0.01942284563403048
32,0.8517142857142858,0.025545380818024804,0.8231894298508059,0.032341147498154685,0.9787190063217552,0.014115484407083509,0.8938337551991902,0.01960200473913281
33,0.8450714285714286,0.026546090263282404,0.8151905574586586,0.033632725717161645,0.9806322390723397,0.013259356451051238,0.8898336555454505,0.020021378427038147
34,0.8481428571428572,0.02668019137548702,0.8187610960947063,0.03378973822274318,0.9800719945831182,0.013464892489634372,0.8917251264624125,0.020112199144144728
35,0.8408571428571429,0.0290557791391172,0.8103450986764928,0.03570781461954186,0.9816326891282303,0.013493221264509012,0.8872938187977927,0.021606050918779804
36,0.8432857142857143,0.028076888864539254,0.8134316462803524,0.0349907419690558,0.980529230424283,0.013775536545994293,0.8887046369794387,0.020982334315309364
37,0.8371428571428572,0.02806183354223697,0.805722160846282,0.03508688266824187,0.9830783607521202,0.01344419921384475,0.8850955578954927,0.02095673009842784
38,0.8396428571428571,0.027568527462530124,0.8089635618801717,0.03464907378374188,0.9817461400952057,0.013717548910033945,0.886517749350849,0.02063308371263695
39,0.8327857142857142,0.029338459522847794,0.8008773809524604,0.036148355328996566,0.9841195145396179,0.01358747320145803,0.8825341279431421,0.021493911631008514
40,0.8354285714285714,0.027968383363089717,0.8043098326900185,0.03503647456122743,0.9825600101726191,0.013576284861281223,0.8840115054547862,0.020635653730836857
41,0.8292142857142857,0.030475767718929285,0.7971784571603442,0.03736766449098411,0.9845670130035884,0.01356180100590183,0.8804093420339963,0.02201618144391868
42,0.8329285714285715,0.03048929304380926,0.8014165708269904,0.037296159363652465,0.9834060090291652,0.013537523668134377,0.8825511704445889,0.02229147981652508
43,0.8247857142857143,0.03139797474321672,0.7926048802332808,0.03799831286253903,0.9848793422561192,0.013162342017895385,0.877723015342558,0.022613374155702925
44,0.8277857142857142,0.030808774420989848,0.79611460637123,0.03777216168423408,0.9837857958882938,0.013152627029222555,0.8794429730812802,0.022262835967512246
45,0.8193571428571429,0.032776659694636244,0.7865844497292216,0.03909589753557359,0.9864609592388635,0.012681973848930756,0.8746022693764921,0.02335656846299743
46,0.8222857142857143,0.03225337741332013,0.7901625332688993,0.03894964440540935,0.9850192028599445,0.01284097519242108,0.8762398156434161,0.022981073537217404
47,0.8142857142857143,0.033579793867354,0.7816012060691081,0.04023058399522809,0.9868311871778102,0.012672021799915027,0.8715935520204481,0.023790346486082303
48,0.8180714285714286,0.03363277683439547,0.7855418408055419,0.04042061235787653,0.9862864887719617,0.013167154701964643,0.8738250593363992,0.023848793584442786
49,0.8104285714285714,0.03514583687317125,0.7771527859682851,0.04154057076647531,0.9888747008177453,0.012186360830942966,0.8695532786160078,0.024485887334656335
50,0.8135,0.035079422211728634,0.780393891673387,0.04156389348537968,0.9881929116337682,0.01256915927869063,0.8713184871299109,0.024477368934571135
51,0.8047142857142857,0.03670656175594637,0.7712259501311051,0.04262325192834964,0.9903304173181448,0.012028794357782542,0.8663374001736456,0.025313811336109326
52,0.8085,0.03627546127768868,0.7751100679640588,0.04276577793162609,0.989571883447088,0.012126824529308905,0.86848767106134,0.025132137664715375
53,0.8007142857142857,0.04036143651577563,0.7667033641197044,0.045248052099777746,0.9926602286245327,0.010848453774639392,0.8642878457140117,0.027481988882129726
54,0.8031428571428572,0.038221112389385054,0.769443696604023,0.044015688647111,0.9913521999260579,0.011375711083807041,0.8655485716251244,0.02616301303992978
55,0.7933571428571429,0.04110480794303517,0.7597215521978249,0.045459050928711234,0.9934616997352114,0.010497567286982888,0.8601016088386064,0.027702780254747143
56,0.7957857142857143,0.03934758344844475,0.7624843011637789,0.04449066985320466,0.9920497485767885,0.01131700416933192,0.8613436656725996,0.026536531725817585
57,0.7870714285714285,0.04294957564676835,0.7537767237210878,0.04640954859807585,0.994450913982365,0.00931237092989648,0.8566162197984756,0.028627505616843407
58,0.7902857142857143,0.04191509121021432,0.7569670406826414,0.04603333347559104,0.9935842183605841,0.01009776104229901,0.8583490582045606,0.028087950472903172
59,0.7802857142857142,0.04373935656969948,0.7474159997981396,0.04633018382118328,0.995320599848246,0.008237821217951878,0.8528225990031754,0.029041198662576772
60,0.7839285714285714,0.04363619721846917,0.7507673590363692,0.046650305714396094,0.9949892830505045,0.00854705128341616,0.8548654906575724,0.029034578060594885
61,0.7727142857142857,0.04473265139705113,0.7406293223111174,0.0464999544462679,0.9959811673971594,0.00798649604489745,0.8486081529111453,0.029529784405824662
62,0.7761428571428571,0.04431409973324525,0.7438754065605616,0.046519782362726865,0.9952037648628873,0.008537377305662211,0.8504456215030035,0.02933061271693557
63,0.7650714285714286,0.04627870139094752,0.7338012943013035,0.04680388583353246,0.9969605092496997,0.00639080574752202,0.8444575148845319,0.030276848574415715
64,0.7681428571428571,0.0458257569495584,0.7368038783249522,0.04700189236195994,0.9959767855297116,0.00781760323914597,0.846060372782273,0.029983706476838366
65,0.7596428571428572,0.045993633772047245,0.7291100420876453,0.0462024634640119,0.9971791489934981,0.005897829350890973,0.8414376427811182,0.030103574646873632
66,0.7627857142857143,0.04679255702689073,0.7320313679066647,0.047251247926993124,0.9966362888446252,0.006815796947228836,0.8431396544696296,0.030544654073740383
67,0.7525714285714286,0.04658531649617567,0.7232255002582021,0.046406910228309194,0.9974060537545446,0.006135976785813401,0.8375564764564987,0.030393739833588028
68,0.7557142857142857,0.04724964947368942,0.726018909431656,0.04730672486158779,0.9970857609153774,0.006454311330774555,0.8392766520620418,0.030745740243125975
69,0.7464285714285714,0.04679481477423209,0.7181089792101819,0.046126574224774695,0.9977359563445657,0.005574414598636519,0.8342344257599288,0.030456988403363607
70,0.7499285714285714,0.04766766998178615,0.7211052926670892,0.04723487790613091,0.9975217524499495,0.005875006502913615,0.8361388585975547,0.03100597788627341
71,0.7404285714285714,0.04823433659283837,0.7129769784921116,0.04647445223608477,0.9988301275574498,0.00394705459262871,0.8311427559952813,0.03124486478380001
72,0.7426428571428572,0.04851383352073671,0.7148128576024313,0.04703296520908756,0.998721431905276,0.004062490055529417,0.8323311057288574,0.031462060470324606
73,732,0.047559269838785716,0.7061252522967291,0.04521206794402389,0.9992606336549577,0.0034241715620433933,0.8266526872768677,0.030766877627076323
74,0.7343571428571428,0.048228726927113684,0.7081805180566974,0.04608424601765293,0.998831670031073,0.0042285845490760594,0.827875909841154,0.0311395857028564
75,0.7250714285714286,0.046915747938819356,0.7007339814483993,0.044359287345367315,0.9991531067732372,0.00356658720689457,0.8229222436822885,0.03035255057022526
76,0.7272857142857143,0.0470461205222556,0.7025285808197498,0.04463754812085821,0.9989380281423399,0.003826540894983652,0.8240757410558194,0.030408659751475123
77,0.7187142857142857,0.04617708557632489,0.6956559316332177,0.04314958682730205,0.9995742527542523,0.002096782933887152,0.8195999859818824,0.029959036719835155
78,0.7206428571428571,0.04640103523536101,0.6972154469512511,0.043577631377252436,0.9993636330890266,0.0025321861013473386,0.8205919093469493,0.030090423969258998
79,0.7123571428571429,0.0459205192010509,0.6908495832246749,0.042703830685779015,0.9995754215247058,0.0020909270260059567,0.8162587792056414,0.029796033447260672
80,0.7142857142857143,0.04678930788221252,0.6924217474218087,0.04360246298862765,0.9993659457624772,0.002522833942948139,0.8172507403008914,0.03026909888599986
81,0.7057142857142857,0.04528933074902862,0.6858407834260036,0.04185347463050227,0.9996829484064262,0.0018123588650713954,0.812806585954001,0.029411169220388778
82,708,0.045064373663182285,0.6875206650123669,0.04180924776475052,0.9996829484064262,0.0018123588650713954,0.8139914959056547,0.029295162714794962
83,0.6995,0.04557580712407997,0.6812983475703811,0.04196105642780797,0.9996829484064262,0.0018123588650713954,0.8095925307216385,0.029622740174122142
84,0.7014285714285714,0.044946657497549475,0.6827462497723694,0.041703764780992046,0.9994764116237157,0.002295070301757975,0.8105510584804511,0.029263557694546267
85,0.6948571428571428,0.04470614561536605,0.6779310712878406,0.04122699445696512,0.9995816747816104,0.002061133789087608,0.8071912830325312,0.029109751687868467
86,0.6964285714285714,0.044745552875838986,0.6791020472148958,0.04138070350312772,0.9994764116237157,0.002295070301757975,0.8079796860891656,0.029137418103805702
87,0.69,0.04397296821482413,0.6744068059497524,0.0405219824348487,0.9995795044072209,0.0020717411445352486,0.8047038186121503,0.02872748950926216
88,0.6911428571428572,0.04396265351572258,0.6752971661384034,0.04062836720983059,0.9993733188402105,0.0024942159201852216,0.8052602246126477,0.02866819978348392
89,0.6857857142857143,0.04368482865701577,0.671443657952767,0.04022300669283819,0.9994764116237157,0.002295070301757975,0.8025560733514677,0.028514982710454214
90,0.6874285714285714,0.04352675542049488,0.6726320549945036,0.04019366223398571,0.9993733188402105,0.0024942159201852216,0.8033708356755511,0.028417718726212196
91,0.68,0.04228819071567569,0.6673058514229039,0.03909092715772046,0.9994764116237157,0.002295070301757975,0.7996226948036081,0.02780762815739188
92,0.6815,0.04282219594886889,0.6684198948910152,0.039573052079077686,0.9993733188402105,0.0024942159201852216,0.8003706369244442,0.028053826464504338
93,0.6763571428571429,0.04080835188020617,0.6647006606603556,0.03783917569836813,0.9994764116237157,0.002295070301757975,0.7977836747235117,0.027033040467003038
94,0.6771428571428572,0.041388994381429456,0.6653305527740828,0.038297107346288925,0.9992589175338812,0.002716563020284148,0.7981515118073725,0.02730153874772984
95,673,0.04031135266369242,0.6623231535988261,0.03731019376368309,0.9995795044072209,0.0020717411445352486,0.7961179601285001,0.026818311776094363
96,0.6738571428571428,0.04091587016368207,0.6630028687868703,0.03779560789325657,0.9993653005126045,0.0025267345203221865,0.7965215678581693,0.0270829766483856
97,0.6695714285714286,0.0391180338600717,0.6599477823933422,0.03639938775189328,0.9994739961647785,0.002306169237682982,0.7943888183938782,0.026203347415338724
98,0.67,0.038977870342249754,0.6603176724921659,0.036364939385015116,0.9991521608519881,0.0028920116515211234,0.7945508605600371,0.02609821302410321
99,666,0.03852731163079768,0.6575208267133559,0.03591650715706079,0.999367613186055,0.0025173605617207035,0.7926028080833728,0.02589389279031935
100,0.6667857142857143,0.038797305064023194,0.6581695938835083,0.03618204661487688,0.9989334183227029,0.003218558793730917,0.7929250707492633,0.025996834071139455
101,663,0.038167950088199266,0.65558333632775,0.03565965864465035,0.9989334183227029,0.003218558793730917,0.7910570173319619,0.025675673875788313
102,0.6637142857142857,0.038508044762632906,0.6561065490653939,0.035950776792250165,0.998824722670529,0.0033624972163924056,0.7913933327292908,0.025843276909072233
103,0.6605714285714286,0.03772110655885822,0.6539418074317035,0.03540987681254634,0.9989370822210908,0.00320705336784226,0.7898633541382672,0.025450252042465368
104,0.6610714285714285,0.03799194600497721,0.6543098884331233,0.03557272504359318,0.998824722670529,0.0033624972163924056,0.7900926247291081,0.02557936318796245
105,0.6582142857142858,0.03714140023782717,0.6522935672692346,0.034973160232472336,0.9991545763109253,0.0028834411723358175,0.7887402583767059,0.02518568519096518
106,0.6585714285714286,0.037371369439212564,0.6526482315394487,0.03521934794372506,0.9987244190491307,0.0034735860009479018,0.7888506792749079,0.025241732908425598
107,0.6556428571428572,0.03720960535914486,0.6506146114995305,0.03493265971272416,0.999048193332202,0.003043726743095486,0.7874746113344819,0.025182368977434654
108,0.6564285714285715,0.03726779962499649,0.6511891318156862,0.03504635451498199,0.9988308020278541,0.0033444497602526644,0.7878220924854058,0.02519907400964651
109,0.6531428571428571,0.03667987618356812,0.6489389350877202,0.03452463278531849,0.999048193332202,0.003043726743095486,0.7862546560585042,0.024932412699999695
110,0.6536428571428572,0.036371939116038504,0.6493082857836241,0.034372500157670724,0.9988331147013045,0.003337747484968498,0.7864604347343918,0.024752617198857806
111,0.6512857142857142,0.03622833517614529,0.6476669555395738,0.034140414793248114,0.9991522636374748,0.002891456520531723,0.7853647960626325,0.024757453580966357
112,0.6515714285714286,0.0363022311887377,0.6479137067351501,0.034291249870246975,0.998939497680028,0.0031994909639507458,0.7854710058481795,0.024758803636452744
113,0.6493571428571429,0.035258198898542176,0.6463648975723583,0.033441853634499974,0.9991545763109253,0.0028834411723358175,0.7844258698298638,0.02427754443179503
114,0.6497142857142857,0.035734770460029014,0.6466448637069525,0.033801803211697526,0.999048193332202,0.003043726743095486,0.784586518656462,0.024486372940654047
115,0.6477857142857143,0.034736915052542484,0.6452916528217527,0.0329704270653896,0.9992609592896488,0.002709488917229547,0.7836820625301484,0.024032757728988288
116,648,0.03459397259061298,0.6454257740961618,0.03288387779311138,0.9992609592896488,0.002709488917229547,0.7837837773786202,0.02396601582236315
117,0.6462857142857142,0.033770784464134465,0.644277813878817,0.0322772432204127,0.9992609592896488,0.002709488917229547,0.7829527006378244,0.02357242199059358
118,0.6465,0.034014302713941465,0.6444266160646898,0.03246213338387286,0.9992609592896488,0.002709488917229547,0.783057491651578,0.023691269718673733
119,0.6452857142857142,0.03346017918380238,0.6435899640701234,0.03201822173630201,0.9993662224475435,0.002523503824196162,0.7824868102381993,0.023437409885816544
120,0.6455714285714286,0.03366838414154959,0.6437829445779348,0.03216563791845828,0.9993662224475435,0.002523503824196162,0.7826257721707311,0.023535453345203135
121,0.6442142857142857,0.03318915945141928,0.6428588820336886,0.03180061665791083,0.9994693152310486,0.002327183735229614,0.7819860152131686,0.023335662823641804
122,0.6442857142857142,0.03310060998478226,0.6429299978118734,0.03178099467919585,0.9993662224475435,0.002523503824196162,0.782004314258352,0.02326876667919952
123,0.6429285714285714,0.03222484333129087,0.6419755810333239,0.03113317150367912,0.9995816747816104,0.002061133789087608,0.7813834743965378,0.022872331226650878
124,643,0.03226456036098384,0.6420506291781511,0.031186597189758778,0.9994785819981052,0.002285598572944241,0.7814030547788922,0.022860904407703615
125,0.6419285714285714,0.03112100256514333,0.6412941097998873,0.030408442028213557,0.9995816747816104,0.002061133789087608,0.7808969064432495,0.022359218487793313
126,0.6421428571428571,0.03138229572304239,0.6414404374582575,0.030583048615937202,0.9995816747816104,0.002061133789087608,0.781000936562079,0.022483534380542583
127,0.6414285714285715,0.03049106779729928,0.6409523893783373,0.029980898324658996,0.9995816747816104,0.002061133789087608,0.7806541488952476,0.02206323678283864
128,0.6415,0.030502812371393226,0.6409986380936508,0.029987432753865326,0.9995816747816104,0.002061133789087608,0.7806883239474596,0.02206894092744256
129,0.6409285714285714,0.029977229728674573,0.6406150789936125,0.029652142170274544,0.9995816747816104,0.002061133789087608,0.7804121040920523,0.021824352929868097
130,641,0.02999037844747544,0.6406613277089259,0.029659280328408644,0.9995816747816104,0.002061133789087608,0.7804462791442642,0.02183050223946592
131,0.6405714285714286,0.029753332098692017,0.6403279115837764,0.029457420234023864,0.9997934632172895,0.0014543010525892022,0.7802732401708335,0.02176138347675831
132,0.6406428571428572,0.029836616182530907,0.6403762157975483,0.029512842488412024,0.9997934632172895,0.0014543010525892022,0.7803077216645424,0.021801124247463013
133,0.6404285714285715,0.02963774969473282,0.640209035256267,0.02936197127717743,0.9999009900990099,0.000990099009900991,0.7802219651258483,0.02172051853171392
134,0.6404285714285715,0.02963774969473282,0.640209035256267,0.02936197127717743,0.9999009900990099,0.000990099009900991,0.7802219651258483,0.02172051853171392
135,0.6400714285714286,0.02917640530056138,0.6399662928042659,0.02905638026554668,0.9999009900990099,0.000990099009900991,0.7800492059982269,0.02150486870542353
136,0.6400714285714286,0.02917640530056138,0.6399662928042659,0.02905638026554668,0.9999009900990099,0.000990099009900991,0.7800492059982269,0.02150486870542353
137,0.6398571428571429,0.029004296698308556,0.639792394655704,0.02887176354342255,1.0,0.0,0.7799594114999946,0.02146273073393797
138,0.6399285714285714,0.02907377645623861,0.6398401849948613,0.028916636339968382,1.0,0.0,0.7799938202612792,0.021495137734342314
139,0.6398571428571429,0.028933136119297438,0.6397903391572456,0.028819778631072053,1.0,0.0,0.7799591352866672,0.021429313454403524
140,0.6398571428571429,0.028933136119297438,0.6397903391572456,0.028819778631072053,1.0,0.0,0.7799591352866672,0.021429313454403524
141,0.6397142857142857,0.028756973287844434,0.6396937307297019,0.028703818009748652,1.0,0.0,0.7798901747887031,0.021347219847650922
142,0.6397142857142857,0.028756973287844434,0.6396937307297019,0.028703818009748652,1.0,0.0,0.7798901747887031,0.021347219847650922
143,0.6397142857142857,0.028756973287844434,0.6396937307297019,0.028703818009748652,1.0,0.0,0.7798901747887031,0.021347219847650922
144,0.6397857142857143,0.028863139262401933,0.6397425488180883,0.028774671167714816,1.0,0.0,0.7799247265253826,0.021396750417336526
145,0.6397142857142857,0.028756973287844434,0.6396937307297019,0.028703818009748652,1.0,0.0,0.7798901747887031,0.021347219847650922
146,0.6397142857142857,0.028756973287844434,0.6396937307297019,0.028703818009748652,1.0,0.0,0.7798901747887031,0.021347219847650922
147,0.6397142857142857,0.028756973287844434,0.6396937307297019,0.028703818009748652,1.0,0.0,0.7798901747887031,0.021347219847650922
148,0.6397142857142857,0.028756973287844434,0.6396937307297019,0.028703818009748652,1.0,0.0,0.7798901747887031,0.021347219847650922
149,0.6397142857142857,0.028756973287844434,0.6396937307297019,0.028703818009748652,1.0,0.0,0.7798901747887031,0.021347219847650922
150,0.6397142857142857,0.028756973287844434,0.6396937307297019,0.028703818009748652,1.0,0.0,0.7798901747887031,0.021347219847650922
151,0.6397142857142857,0.028756973287844434,0.6396937307297019,0.028703818009748652,1.0,0.0,0.7798901747887031,0.021347219847650922
152,0.6397142857142857,0.028756973287844434,0.6396937307297019,0.028703818009748652,1.0,0.0,0.7798901747887031,0.021347219847650922
153,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
154,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
155,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
156,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
157,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
158,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
159,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
160,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
161,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
162,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
163,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
164,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
165,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
166,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
167,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
168,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
169,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
170,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
171,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
172,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
173,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
174,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
175,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
176,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
177,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
178,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
179,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
180,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
181,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
182,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
183,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
184,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
185,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
186,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
187,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
188,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
189,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
190,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
191,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
192,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
193,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
194,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
195,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
196,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
197,0.6396428571428572,0.02857819184021106,0.6396428571428572,0.02857819184021106,1.0,0.0,0.7798553658860626,0.02126417816033446
